DCSP Zone,Zone,DCSP Code,DCSP Name,Stop ID,Stop Name,Type,Priority,Leg Dist (km),Cumul. Dist (km),Action,Parcels,Truck ID,Load %,Cumul Parcels
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP000939,บานาน่าสแตนด์อโลน ลาดพร้าว ซ114 วังทองหลางกรุงเทพ,RTSP,3 - RTSP,3.91,39.58,PICKUP,33,SPPO-T10,21%,1141
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP004270,โกเฟรช -ลาดพร้าว 120,RTSP,3 - RTSP,0.36,39.95,PICKUP,10,SPPO-T10,6%,1151
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP001321,ท็อปส์เดลี่ ลาดพร้าว 95,RTSP,3 - RTSP,0.14,40.09,PICKUP,28,SPPO-T10,18%,1179
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP003018,โกเฟรช -ลาดพร้าว 124 กรุงเทพ,RTSP,3 - RTSP,0.4,40.5,PICKUP,59,SPPO-T11,37%,1238
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP001030,ท็อปส์เดลี่ ลาดพร้าวไดร์ฟอินน์,RTSP,3 - RTSP,0.44,40.94,PICKUP,36,SPPO-T11,22%,1274
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP005058,บิ๊กซีมินิ ลาดพร้าว122 แยก24,RTSP,3 - RTSP,0.97,41.91,PICKUP,26,SPPO-T11,16%,1300
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP000919,ชีเจ เอ็กเพรส สาขา ลาดพร้าว122,RTSP,3 - RTSP,0.35,42.25,PICKUP,42,SPPO-T12,26%,1342
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP002556,โกเฟรช -รามคำแหง 65,RTSP,3 - RTSP,0.02,42.27,PICKUP,21,SPPO-T12,13%,1363
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP001593,อินทนิล มาร์เช่ รามคำแหง 53,RTSP,3 - RTSP,0.45,42.72,PICKUP,7,SPPO-T12,4%,1370
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP002308,โกเฟรช-รามคำแหง 53,RTSP,3 - RTSP,0.45,43.16,PICKUP,24,SPPO-T12,15%,1394
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP003541,โลตัส โกเฟรช -รามคำแหง 43-1,RTSP,3 - RTSP,0.96,44.12,PICKUP,37,SPPO-T12,23%,1431
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP006354,ท๊อปส์ เดลี่ โรงพยาบาลเกษมราษฎร์ รัตนาธิเบศร์,RTSP,3 - RTSP,0.03,44.15,PICKUP,11,SPPO-T12,7%,1442
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP004942,มินิบิ๊กซี รามคำแหง 53,RTSP,3 - RTSP,0.37,44.53,PICKUP,40,SPPO-T13,25%,1482
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP001043,ท็อปส์เดลี่ ลาดพร้าว 87 แยก 7,RTSP,3 - RTSP,3.35,47.87,PICKUP,60,SPPO-T13,38%,1542
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP006038,แมกซ์ มาร์ท ถนนเลียบด่วนรามอินทรา (กม 12),RTSP,3 - RTSP,0.6,48.47,PICKUP,18,SPPO-T13,11%,1560
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP006028,แมกซ์ มาร์ท ถ นาคนิวาส1,RTSP,3 - RTSP,0.74,49.21,PICKUP,33,SPPO-T13,21%,1593
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP006237,ท็อปส์ เดลี่ นาคนิวาส มาร์เก็ต,RTSP,3 - RTSP,0.33,49.54,PICKUP,24,SPPO-T14,15%,1617
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP004215,โลตัส รามอินทรา,RTSP,3 - RTSP,0.76,50.3,PICKUP,44,SPPO-T14,28%,1661
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP002043,เจมาร์ท ดิจิตอลคาเฟ่ เซ็นทรัลเอสวิลล์ ชั้น2,RTSP,3 - RTSP,0.17,50.47,PICKUP,28,SPPO-T14,18%,1689
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP000012,บีทูเอส เซ็นทรัลเฟสติวัล อีสต์วิลล์,RTSP,3 - RTSP,0.06,50.53,PICKUP,60,SPPO-T14,38%,1749
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP001917,เจมาร์ท เซ็นทรัลเอสวิลล์ ชั้น2,RTSP,3 - RTSP,0.15,50.68,PICKUP,56,SPPO-T15,35%,1805
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP003427,โลตัส ลาดพร้าว 87 แยก 13,RTSP,3 - RTSP,0.82,51.51,PICKUP,40,SPPO-T15,25%,1845
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP002908,ลาดพร้าว 64 กรุงเทพ,RTSP,3 - RTSP,2.31,53.82,PICKUP,38,SPPO-T15,24%,1883
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP005326,มินิบิ๊กซี ลาดพร้าว 64,RTSP,3 - RTSP,0.19,54.01,PICKUP,32,SPPO-T16,20%,1915
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP006236,ท็อปส์ เดลี่ โชคชัย 4,RTSP,3 - RTSP,0.88,54.88,PICKUP,12,SPPO-T16,8%,1927
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP002513,ลาดพร้าว 47,RTSP,3 - RTSP,0.54,55.42,PICKUP,25,SPPO-T16,16%,1952
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP002150,P3662ลอว์สัน ซัสโก้ บางชัน (คลองสามวา) - Lawson Susco Bangchan (Khlong Sam Wa),RTSP,3 - RTSP,5.42,60.84,PICKUP,32,SPPO-T16,20%,1984
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP000301,บิ๊กซี ไทรน้อย,RTSP,3 - RTSP,4.22,65.06,PICKUP,37,SPPO-T16,23%,2021
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP000131,บีทูเอส โรบินสัน ราชพฤกษ์,RTSP,3 - RTSP,3.37,68.43,PICKUP,19,SPPO-T16,12%,2040
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP001006,ท็อปส์เดลี่ ซอย เสรีไทย 9,RTSP,3 - RTSP,15.35,83.78,PICKUP,43,SPPO-T17,27%,2083
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP000916,ชีเจ เอ็กเพรส สาขา นวมินทร์ 24,RTSP,3 - RTSP,1.47,85.25,PICKUP,53,SPPO-T17,33%,2136
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP002517,นวมินทร์ 24,RTSP,3 - RTSP,0.07,85.32,PICKUP,56,SPPO-T17,35%,2192
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP004410,มินิ บิ๊กซี บางจาก สุขาภิบาล 1,RTSP,3 - RTSP,0.74,86.06,PICKUP,6,SPPO-T17,4%,2198
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP004378,มินิบิ๊กซี เสรีไทย 41,RTSP,3 - RTSP,2.11,88.17,PICKUP,41,SPPO-T18,26%,2239
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP003039,เอื้ออาทร บึงกุ่ม,RTSP,3 - RTSP,0.05,88.22,PICKUP,58,SPPO-T18,36%,2297
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP003059,โลตัส เสรีไทย,RTSP,3 - RTSP,0.44,88.66,PICKUP,37,SPPO-T18,23%,2334
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP004374,มินิบิ๊กซี หมู่บ้านสหกรณ์,RTSP,3 - RTSP,0.24,88.9,PICKUP,30,SPPO-T19,19%,2364
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP005130,เคอรี่ สาขา Mini Big C ตลาดเสรีไทย 41 กรุงเทพฯ,RTSP,3 - RTSP,0.81,89.71,PICKUP,7,SPPO-T19,4%,2371
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,SPPO,Phlabphla-Ladpraow,DCSP,HUB,5.53,95.25,RETURN TO HUB,—,—,—,2371
DCSP-SARU,West,SARU,Arunamarin,SARU,Arunamarin,DCSP,HUB,0,0,START,—,—,—,0
DCSP-SARU,West,SARU,Arunamarin,KE000212,Taladplu,SHOP,1 - SHOP,3.65,3.65,PICKUP,135,SARU-T01,84%,135
DCSP-SARU,West,SARU,Arunamarin,KE000043,ICON SIAM,SHOP,1 - SHOP,2.64,6.29,PICKUP,87,SARU-T03,54%,222
DCSP-SARU,West,SARU,Arunamarin,KE000043,ICON SIAM,SHOP,1 - SHOP,0,6.29,PICKUP,87,SARU-T03,54%,309
DCSP-SARU,West,SARU,Arunamarin,PSP000067,A BOX,PSP,2 - PSP,5.64,11.93,PICKUP,41,SARU-T03,26%,350
DCSP-SARU,West,SARU,Arunamarin,PSP000156,สนั่น,PSP,2 - PSP,0.4,12.33,PICKUP,89,SARU-T04,56%,439
DCSP-SARU,West,SARU,Arunamarin,PSP000075,MOMOPLUS,PSP,2 - PSP,0.44,12.76,PICKUP,56,SARU-T04,35%,495
DCSP-SARU,West,SARU,Arunamarin,PSP000246,เจ๊ทัย,PSP,2 - PSP,1.79,14.56,PICKUP,68,SARU-T05,42%,563
DCSP-SARU,West,SARU,Arunamarin,PSP000093,บ.ภัทรชัยซีเมนต์,PSP,2 - PSP,1.71,16.26,PICKUP,77,SARU-T05,48%,640
DCSP-SARU,West,SARU,Arunamarin,PSP000146,Sangthong Technology School,PSP,2 - PSP,2.14,18.41,PICKUP,77,SARU-T06,48%,717
DCSP-SARU,West,SARU,Arunamarin,PSP000619,4K,PSP,2 - PSP,2.97,21.38,PICKUP,46,SARU-T06,29%,763
DCSP-SARU,West,SARU,Arunamarin,PSP000014,ARTTY LEATHER,PSP,2 - PSP,0.07,21.45,PICKUP,81,SARU-T07,51%,844
DCSP-SARU,West,SARU,Arunamarin,PSP000097,Roundabout,PSP,2 - PSP,0.23,21.68,PICKUP,68,SARU-T07,42%,912
DCSP-SARU,West,SARU,Arunamarin,PSP000077,S.M.PACKAGING,PSP,2 - PSP,0.93,22.6,PICKUP,86,SARU-T08,54%,998
DCSP-SARU,West,SARU,Arunamarin,PSP000178,DOCTOR MOBILE,PSP,2 - PSP,2.74,25.34,PICKUP,84,SARU-T10,52%,1082
DCSP-SARU,West,SARU,Arunamarin,PSP000178,DOCTOR MOBILE,PSP,2 - PSP,0,25.34,PICKUP,84,SARU-T10,52%,1166
DCSP-SARU,West,SARU,Arunamarin,PSP000268,เดอะเบสอุปกรณ์แพทย์,PSP,2 - PSP,1.2,26.54,PICKUP,60,SARU-T10,38%,1226
DCSP-SARU,West,SARU,Arunamarin,PSP000119,อโรคยาเฮ้าส์,PSP,2 - PSP,2.3,28.85,PICKUP,83,SARU-T11,52%,1309
DCSP-SARU,West,SARU,Arunamarin,RTSP003504,โลตัส จรัญสนิทวงศ์ 15,RTSP,3 - RTSP,3.16,32.01,PICKUP,58,SARU-T12,36%,1367
DCSP-SARU,West,SARU,Arunamarin,RTSP003504,โลตัส จรัญสนิทวงศ์ 15,RTSP,3 - RTSP,0,32.01,PICKUP,58,SARU-T12,36%,1425
DCSP-SARU,West,SARU,Arunamarin,RTSP004272,จรัญสนิทวงศ์ 13,RTSP,3 - RTSP,0.18,32.19,PICKUP,14,SARU-T12,9%,1439
DCSP-SARU,West,SARU,Arunamarin,RTSP004272,จรัญสนิทวงศ์ 13,RTSP,3 - RTSP,0,32.19,PICKUP,14,SARU-T12,9%,1453
DCSP-SARU,West,SARU,Arunamarin,RTSP001561,อินทนิล จรัญสนิทวงศ์ 3,RTSP,3 - RTSP,0.86,33.05,PICKUP,21,SARU-T12,13%,1474
DCSP-SARU,West,SARU,Arunamarin,RTSP003579,โลตัส จรัญสนิทวงค์ซอย 3 กรุงเทพ,RTSP,3 - RTSP,0.05,33.1,PICKUP,26,SARU-T13,16%,1500
DCSP-SARU,West,SARU,Arunamarin,RTSP002966,ซอยวัดสังข์กระจาย,RTSP,3 - RTSP,1.27,34.38,PICKUP,32,SARU-T13,20%,1532
DCSP-SARU,West,SARU,Arunamarin,RTSP002966,ซอยวัดสังข์กระจาย,RTSP,3 - RTSP,0,34.38,PICKUP,32,SARU-T13,20%,1564
DCSP-SARU,West,SARU,Arunamarin,RTSP000220,บิ๊กซี อิสรภาพ,RTSP,3 - RTSP,1.13,35.51,PICKUP,44,SARU-T13,28%,1608
DCSP-SARU,West,SARU,Arunamarin,RTSP001324,ท็อปส์ เดลี่ อิสรภาพ 5,RTSP,3 - RTSP,0.43,35.94,PICKUP,40,SARU-T14,25%,1648
DCSP-SARU,West,SARU,Arunamarin,RTSP001145,ท็อปส์เดลี่ อิสรภาพ 5,RTSP,3 - RTSP,0.02,35.95,PICKUP,35,SARU-T14,22%,1683
DCSP-SARU,West,SARU,Arunamarin,RTSP000953,ท็อปส์เดลี่ ลาดหญ้า 1,RTSP,3 - RTSP,0.36,36.31,PICKUP,49,SARU-T14,31%,1732
DCSP-SARU,West,SARU,Arunamarin,RTSP000015,บีทูเอส แพลทฟอร์ม วงเวียนใหญ่,RTSP,3 - RTSP,0.11,36.42,PICKUP,5,SARU-T14,3%,1737
DCSP-SARU,West,SARU,Arunamarin,RTSP006246,ท็อปส์ เดลี่ สารภี ซอย 3,RTSP,3 - RTSP,0.4,36.82,PICKUP,46,SARU-T15,29%,1783
DCSP-SARU,West,SARU,Arunamarin,RTSP003434,โลตัส ซอย กรุงธนบุรี1 กรุงเทพ,RTSP,3 - RTSP,0.04,36.86,PICKUP,8,SARU-T15,5%,1791
DCSP-SARU,West,SARU,Arunamarin,RTSP001584,อินทนิล อาคารสินสาธร ทาวเวอร์,RTSP,3 - RTSP,0.44,37.3,PICKUP,40,SARU-T15,25%,1831
DCSP-SARU,West,SARU,Arunamarin,RTSP005290,มินิบิ๊กซี เจริญนคร 14 กรุงเทพฯ,RTSP,3 - RTSP,0.28,37.58,PICKUP,59,SARU-T15,37%,1890
DCSP-SARU,West,SARU,Arunamarin,RTSP004102,โลตัส ICS,RTSP,3 - RTSP,0.38,37.96,PICKUP,37,SARU-T16,23%,1927
DCSP-SARU,West,SARU,Arunamarin,RTSP001327,ท็อปส์เดลี่ เจริญนคร10,RTSP,3 - RTSP,0.49,38.45,PICKUP,38,SARU-T16,24%,1965
DCSP-SARU,West,SARU,Arunamarin,RTSP001258,ท๊อปส์ เดลี่ เจริญนคร 10,RTSP,3 - RTSP,0.02,38.46,PICKUP,52,SARU-T16,32%,2017
DCSP-SARU,West,SARU,Arunamarin,RTSP001844,JAY Icon-Siam FL 4,RTSP,3 - RTSP,0.22,38.68,PICKUP,57,SARU-T17,36%,2074
DCSP-SARU,West,SARU,Arunamarin,RTSP001844,JAY Icon-Siam FL 4,RTSP,3 - RTSP,0,38.68,PICKUP,57,SARU-T17,36%,2131
DCSP-SARU,West,SARU,Arunamarin,RTSP000952,ท็อปส์เดลี่ เจริญนคร13,RTSP,3 - RTSP,0.46,39.14,PICKUP,55,SARU-T17,34%,2186
DCSP-SARU,West,SARU,Arunamarin,RTSP006230,ท็อปส์ เดลี่ เดอะ ไลย์ เฮ้าส์,RTSP,3 - RTSP,0.04,39.18,PICKUP,36,SARU-T17,22%,2222
DCSP-SARU,West,SARU,Arunamarin,RTSP004804,มินิ บิ๊กซี บางจาก อิสรภาพ,RTSP,3 - RTSP,1.25,40.43,PICKUP,19,SARU-T18,12%,2241
DCSP-SARU,West,SARU,Arunamarin,RTSP003566,โลตัส ตลาดท่าดินแดง กรุงเทพฯ,RTSP,3 - RTSP,0.62,41.06,PICKUP,24,SARU-T18,15%,2265
DCSP-SARU,West,SARU,Arunamarin,RTSP006310,ท๊อปเดลี่ ท่าน้ำศิริราช,RTSP,3 - RTSP,3.08,44.13,PICKUP,29,SARU-T18,18%,2294
DCSP-SARU,West,SARU,Arunamarin,RTSP002693,ศิริราช พรานนก บางกอกน้อย,RTSP,3 - RTSP,0.05,44.18,PICKUP,31,SARU-T18,19%,2325
DCSP-SARU,West,SARU,Arunamarin,RTSP001504,ฟาสซิโน สาขา ศิริราช ท่าน้ำ,RTSP,3 - RTSP,0.2,44.38,PICKUP,7,SARU-T18,4%,2332
DCSP-SARU,West,SARU,Arunamarin,RTSP001425,ฟาสซิโน สาขา ศิริราช อรุณฯ,RTSP,3 - RTSP,0.15,44.53,PICKUP,43,SARU-T18,27%,2375
DCSP-SARU,West,SARU,Arunamarin,RTSP001273,ท็อปส์เดลี่ วัดอัมพวา,RTSP,3 - RTSP,1.16,45.69,PICKUP,10,SARU-T19,6%,2385
DCSP-SARU,West,SARU,Arunamarin,RTSP001273,ท็อปส์เดลี่ วัดอัมพวา,RTSP,3 - RTSP,0,45.69,PICKUP,10,SARU-T19,6%,2395
DCSP-SARU,West,SARU,Arunamarin,RTSP004285,พาณิชย์ธน,RTSP,3 - RTSP,2.35,48.04,PICKUP,31,SARU-T19,19%,2426
DCSP-SARU,West,SARU,Arunamarin,RTSP002750,หมู่บ้านธารทองวิลล่า กรุงเทพฯ,RTSP,3 - RTSP,0.78,48.82,PICKUP,16,SARU-T19,10%,2442
DCSP-SARU,West,SARU,Arunamarin,RTSP005839,มินิบิ๊กซี คาลเท็กซ์พรานนก-พุทธมณฑลสาย4 กรุงเทพฯ,RTSP,3 - RTSP,1.52,50.34,PICKUP,40,SARU-T19,25%,2482
DCSP-SARU,West,SARU,Arunamarin,RTSP002861,บางพรม ราชพฤกษ์,RTSP,3 - RTSP,0.48,50.83,PICKUP,32,SARU-T20,20%,2514
DCSP-SARU,West,SARU,Arunamarin,RTSP002129,P3589ลอว์สัน ซัสโก้ ราชพฤกษ์ - Lawson Susco Ratchapruek,RTSP,3 - RTSP,1,51.83,PICKUP,57,SARU-T20,36%,2571
DCSP-SARU,West,SARU,Arunamarin,RTSP006032,แมกซ์ มาร์ท ถ พระเทพ1,RTSP,3 - RTSP,1.19,53.02,PICKUP,8,SARU-T20,5%,2579
DCSP-SARU,West,SARU,Arunamarin,RTSP001458,ฟาสซิโน สาขา ปตท เพชรพระเทพ,RTSP,3 - RTSP,0.06,53.08,PICKUP,49,SARU-T20,31%,2628
DCSP-SARU,West,SARU,Arunamarin,RTSP006021,แมกซ์ มาร์ท เพชรเกษม25,RTSP,3 - RTSP,3.5,56.58,PICKUP,9,SARU-T20,6%,2637
DCSP-SARU,West,SARU,Arunamarin,RTSP004892,มินิบิ๊กซี เพชรเกษม 28,RTSP,3 - RTSP,0.35,56.93,PICKUP,27,SARU-T21,17%,2664
DCSP-SARU,West,SARU,Arunamarin,RTSP001634,โรงพยาบาลพญาไท 3,RTSP,3 - RTSP,0.2,57.13,PICKUP,14,SARU-T21,9%,2678
DCSP-SARU,West,SARU,Arunamarin,RTSP000963,ท็อปส์เดลี่ แอสปายสาทร-ตากสิน,RTSP,3 - RTSP,1.04,58.18,PICKUP,46,SARU-T21,29%,2724
DCSP-SARU,West,SARU,Arunamarin,RTSP001207,ท็อปส์เดลี่ แอสปายสาทร-ตากสิน,RTSP,3 - RTSP,0.02,58.2,PICKUP,13,SARU-T21,8%,2737
DCSP-SARU,West,SARU,Arunamarin,RTSP002410,รัชดาภิเษก 13,RTSP,3 - RTSP,1.35,59.54,PICKUP,31,SARU-T21,19%,2768
DCSP-SARU,West,SARU,Arunamarin,RTSP004506,มินิบิ๊กซี ตลาดครอบครัวท่าพระ 2 เทอดไท 33,RTSP,3 - RTSP,0.08,59.62,PICKUP,43,SARU-T22,27%,2811
DCSP-SARU,West,SARU,Arunamarin,RTSP004505,มินิบิ๊กซี ตลาดครอบครัวท่าพระ 1 รัชดาภิเษก,RTSP,3 - RTSP,0.15,59.78,PICKUP,43,SARU-T22,27%,2854
DCSP-SARU,West,SARU,Arunamarin,RTSP001937,เจมาร์ท เดอะมอลล์ท่าพระ ชั้น3,RTSP,3 - RTSP,0.17,59.95,PICKUP,17,SARU-T22,11%,2871
DCSP-SARU,West,SARU,Arunamarin,RTSP001519,กูร์เมต์ สาขาท่าพระ,RTSP,3 - RTSP,0.01,59.96,PICKUP,54,SARU-T22,34%,2925
DCSP-SARU,West,SARU,Arunamarin,RTSP001081,ท็อปส์เดลี่ แอสปายสาทร-ท่าพระ,RTSP,3 - RTSP,0.22,60.18,PICKUP,23,SARU-T23,14%,2948
DCSP-SARU,West,SARU,Arunamarin,RTSP002984,เทอดไท 29 กรุงเทพ,RTSP,3 - RTSP,0.64,60.82,PICKUP,11,SARU-T23,7%,2959
DCSP-SARU,West,SARU,Arunamarin,RTSP003487,โลตัส จันทน์กลิ่น กรุงเทพ,RTSP,3 - RTSP,1.44,62.26,PICKUP,24,SARU-T23,15%,2983
DCSP-SARU,West,SARU,Arunamarin,RTSP005829,มินิบิ๊กซี จอมทอง14,RTSP,3 - RTSP,0.56,62.82,PICKUP,45,SARU-T23,28%,3028
DCSP-SARU,West,SARU,Arunamarin,RTSP000178,บิ๊กซี ดาวคะนอง,RTSP,3 - RTSP,0.69,63.51,PICKUP,25,SARU-T23,16%,3053
DCSP-SARU,West,SARU,Arunamarin,RTSP002575,สน บางขุนนนท์,RTSP,3 - RTSP,8.06,71.57,PICKUP,24,SARU-T23,15%,3077
DCSP-SARU,West,SARU,Arunamarin,RTSP005167,บิ๊กซีมินิ บ ลำแก่น- พังงา,RTSP,3 - RTSP,14.03,85.6,PICKUP,30,SARU-T24,19%,3107
DCSP-SARU,West,SARU,Arunamarin,SARU,Arunamarin,DCSP,HUB,13.6,99.21,RETURN TO HUB,—,—,—,3107
DCSP-SBPD,West,SBPD,Bang Phlat,SBPD,Bang Phlat,DCSP,HUB,0,0,START,—,—,—,0
DCSP-SBPD,West,SBPD,Bang Phlat,KE000036,Family mart Central Pinklao,SHOP,1 - SHOP,1.08,1.08,PICKUP,84,SBPD-T01,52%,84
DCSP-SBPD,West,SBPD,Bang Phlat,KE000067,Pinkloa,SHOP,1 - SHOP,0.86,1.94,PICKUP,113,SBPD-T02,71%,197
DCSP-SBPD,West,SBPD,Bang Phlat,KE000076,PTT Phran Nok,SHOP,1 - SHOP,14.64,16.58,PICKUP,101,SBPD-T03,63%,298
DCSP-SBPD,West,SBPD,Bang Phlat,PSP000154,ไอด้า,PSP,2 - PSP,15.19,31.77,PICKUP,43,SBPD-T03,27%,341
DCSP-SBPD,West,SBPD,Bang Phlat,RTSP005977,ออฟฟิศเมท สิรินธร (บางพลัด),RTSP,3 - RTSP,2.01,33.77,PICKUP,57,SBPD-T04,36%,398
DCSP-SBPD,West,SBPD,Bang Phlat,RTSP003505,โลตัส จรัญสนิทวงศ์ 65 กรุงเทพ,RTSP,3 - RTSP,0.73,34.5,PICKUP,22,SBPD-T04,14%,420
DCSP-SBPD,West,SBPD,Bang Phlat,RTSP004375,มินิบิ๊กซี ตลาดกรุงธน,RTSP,3 - RTSP,0.55,35.06,PICKUP,18,SBPD-T04,11%,438
DCSP-SBPD,West,SBPD,Bang Phlat,RTSP003290,โลตัส ซอยจรัญสนิทวงค์ 75 กรุงเทพฯ,RTSP,3 - RTSP,0.7,35.75,PICKUP,7,SBPD-T04,4%,445
DCSP-SBPD,West,SBPD,Bang Phlat,RTSP004236,โลตัส จรัญสนิทวงศ์ 70,RTSP,3 - RTSP,0.43,36.18,PICKUP,45,SBPD-T04,28%,490
DCSP-SBPD,West,SBPD,Bang Phlat,RTSP001011,ท็อปส์เดลี่ ไลฟ์ ปิ่นเกล้า,RTSP,3 - RTSP,2.28,38.46,PICKUP,30,SBPD-T05,19%,520
DCSP-SBPD,West,SBPD,Bang Phlat,RTSP001265,ท็อปส์เดลี่ จรัญสนิทวงศ์ 49,RTSP,3 - RTSP,0.25,38.7,PICKUP,33,SBPD-T05,21%,553
DCSP-SBPD,West,SBPD,Bang Phlat,RTSP004252,โลตัส ปิ่นเกล้า,RTSP,3 - RTSP,0.57,39.27,PICKUP,28,SBPD-T05,18%,581
DCSP-SBPD,West,SBPD,Bang Phlat,RTSP001015,ท็อปส์เดลี่ เซ็ลทรัล ปิ่นเกล้า,RTSP,3 - RTSP,0.25,39.52,PICKUP,27,SBPD-T05,17%,608
DCSP-SBPD,West,SBPD,Bang Phlat,RTSP000026,บีทูเอส เซ็นทรัลพลาซา ปิ่นเกล้า,RTSP,3 - RTSP,0.04,39.55,PICKUP,48,SBPD-T06,30%,656
DCSP-SBPD,West,SBPD,Bang Phlat,RTSP002025,เจมาร์ท เซ็นทรัลปิ่นเกล้า ชั้น 3,RTSP,3 - RTSP,0.03,39.58,PICKUP,26,SBPD-T06,16%,682
DCSP-SBPD,West,SBPD,Bang Phlat,RTSP001924,เจมาร์ท เซ็นทรัลปิ่นเกล้า ชั้น2,RTSP,3 - RTSP,0.03,39.61,PICKUP,39,SBPD-T06,24%,721
DCSP-SBPD,West,SBPD,Bang Phlat,RTSP000936,บานาน่า สแตนด์อโลน ปิ่นเกล้า,RTSP,3 - RTSP,0.07,39.68,PICKUP,19,SBPD-T06,12%,740
DCSP-SBPD,West,SBPD,Bang Phlat,SBPD,Bang Phlat,DCSP,HUB,1.08,40.75,RETURN TO HUB,—,—,—,740
DCSP-SBPI,West,SBPI,Bang Phai,SBPI,Bang Phai,DCSP,HUB,0,0,START,—,—,—,0
DCSP-SBPI,West,SBPI,Bang Phai,FC000027,Nongkhaem,SHOP,1 - SHOP,3.8,3.8,PICKUP,80,SBPI-T01,50%,80
DCSP-SBPI,West,SBPI,Bang Phai,PSP000074,รุ่งเรืองไพศาล,PSP,2 - PSP,4.51,8.32,PICKUP,83,SBPI-T02,52%,163
DCSP-SBPI,West,SBPI,Bang Phai,PSP000037,Roypond,PSP,2 - PSP,2.1,10.42,PICKUP,58,SBPI-T02,36%,221
DCSP-SBPI,West,SBPI,Bang Phai,PSP000047,Baan Ya-dee,PSP,2 - PSP,1.03,11.45,PICKUP,93,SBPI-T03,58%,314
DCSP-SBPI,West,SBPI,Bang Phai,PSP000112,รีรันวัสดุภัณฑ์,PSP,2 - PSP,1.1,12.55,PICKUP,53,SBPI-T03,33%,367
DCSP-SBPI,West,SBPI,Bang Phai,PSP000039,C.K.A.,PSP,2 - PSP,0.67,13.23,PICKUP,44,SBPI-T04,28%,411
DCSP-SBPI,West,SBPI,Bang Phai,PSP000010,Arunthong Pharmacy,PSP,2 - PSP,1.47,14.69,PICKUP,51,SBPI-T04,32%,462
DCSP-SBPI,West,SBPI,Bang Phai,PSP000073,ก้อยเภสัช,PSP,2 - PSP,1.72,16.42,PICKUP,71,SBPI-T05,44%,533
DCSP-SBPI,West,SBPI,Bang Phai,PSP000147,BAANYA1,PSP,2 - PSP,3.91,20.33,PICKUP,62,SBPI-T05,39%,595
DCSP-SBPI,West,SBPI,Bang Phai,PSP000620,ศิริเกษมเภสัช,PSP,2 - PSP,3.05,23.38,PICKUP,76,SBPI-T06,48%,671
DCSP-SBPI,West,SBPI,Bang Phai,PSP000134,ร้านข้างหลังภาพ,PSP,2 - PSP,3.13,26.51,PICKUP,61,SBPI-T06,38%,732
DCSP-SBPI,West,SBPI,Bang Phai,RTSP001630,บางจาก เพชรเกษม 92,RTSP,3 - RTSP,3.94,30.45,PICKUP,43,SBPI-T07,27%,775
