DCSP Zone,Zone,DCSP Code,DCSP Name,Stop ID,Stop Name,Type,Priority,Leg Dist (km),Cumul. Dist (km),Action,Parcels,Truck ID,Load %,Cumul Parcels
DCSP-SPYR,Central,SPYR,Phayathai road,PSP000164,¼èÒ¹¿éÒºØê¤à«ç¹àµÍÃì,PSP,2 - PSP,0,33.44,PICKUP,82,SPYR-T52,51%,6131
DCSP-SPYR,Central,SPYR,Phayathai road,PSP000091,B.SAVE,PSP,2 - PSP,1.92,35.36,PICKUP,99,SPYR-T53,62%,6230
DCSP-SPYR,Central,SPYR,Phayathai road,PSP000029,K'Noi Hinmongkol 888,PSP,2 - PSP,1.43,36.79,PICKUP,61,SPYR-T53,38%,6291
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP001262,·çÍ»Êìà´ÅÕè µÅÒ´ÈÃÕÇÒ¹Ôª,RTSP,3 - RTSP,6.07,42.86,PICKUP,31,SPYR-T54,19%,6322
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP001262,·çÍ»Êìà´ÅÕè µÅÒ´ÈÃÕÇÒ¹Ôª,RTSP,3 - RTSP,0,42.86,PICKUP,31,SPYR-T54,19%,6353
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP004318,â¡à¿Ãª -ÃÒ§¹éÓ,RTSP,3 - RTSP,0.56,43.42,PICKUP,46,SPYR-T54,29%,6399
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP002193,ÅÍÇìÊÑ¹ àÍç¡«ì·Õ ¾­Òä·,RTSP,3 - RTSP,0.34,43.75,PICKUP,44,SPYR-T55,28%,6443
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP000104,ºÕ·ÙàÍÊ ÊÒ¢Òà«ç¹¨ÙÃÕè¾­Òä·,RTSP,3 - RTSP,0.55,44.3,PICKUP,28,SPYR-T55,18%,6471
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP000104,ºÕ·ÙàÍÊ ÊÒ¢Òà«ç¹¨ÙÃÕè¾­Òä·,RTSP,3 - RTSP,0,44.3,PICKUP,28,SPYR-T55,18%,6499
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP003130,âÅµÑÊ â¡à¿Ãª -à«ç¹àµÍÃìÇÑ¹ ¡ÃØ§à·¾,RTSP,3 - RTSP,0.33,44.63,PICKUP,20,SPYR-T55,12%,6519
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP001246,·çÍ»Êì à´ÅÕè âÃ§¾ÂÒºÒÅà´ç¡,RTSP,3 - RTSP,0.45,45.09,PICKUP,27,SPYR-T56,17%,6546
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP001246,·çÍ»Êì à´ÅÕè âÃ§¾ÂÒºÒÅà´ç¡,RTSP,3 - RTSP,0,45.09,PICKUP,27,SPYR-T56,17%,6573
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP006231,·çÍ»Êì à´ÍÐ «ÕªÑè¹ ¾ËÅ 1,RTSP,3 - RTSP,0.54,45.62,PICKUP,53,SPYR-T56,33%,6626
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP006005,ÍÍ¿¿ÔÈàÁ· ÊÒ¢Ò à´ÍÐ «Õ«Ñ¹Êì ÁÍÅÅì,RTSP,3 - RTSP,0.12,45.74,PICKUP,10,SPYR-T56,6%,6636
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP001456,¿ÒÊ«Ôâ¹ ÊÒ¢Ò »µ· Ê¹ÒÁà»éÒ,RTSP,3 - RTSP,0.07,45.81,PICKUP,56,SPYR-T57,35%,6692
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP002119,P3755 ÅÍÇìÊÑ¹ ¿ÒÃì ÍÕÊµì,RTSP,3 - RTSP,1.31,47.11,PICKUP,47,SPYR-T57,29%,6739
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP002119,P3755 ÅÍÇìÊÑ¹ ¿ÒÃì ÍÕÊµì,RTSP,3 - RTSP,0,47.11,PICKUP,47,SPYR-T57,29%,6786
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP006318,·çÍ»Êì à´ÅÕè à¨ÃÔ­¼Å,RTSP,3 - RTSP,1.17,48.29,PICKUP,44,SPYR-T58,28%,6830
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP006318,·çÍ»Êì à´ÅÕè à¨ÃÔ­¼Å,RTSP,3 - RTSP,0,48.29,PICKUP,44,SPYR-T58,28%,6874
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP004237,âÅµÑÊ Hyper -¾ÃÐÃÒÁ 1,RTSP,3 - RTSP,0.45,48.73,PICKUP,39,SPYR-T58,24%,6913
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP004237,âÅµÑÊ Hyper -¾ÃÐÃÒÁ 1,RTSP,3 - RTSP,0,48.73,PICKUP,39,SPYR-T58,24%,6952
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP002200,ÅÍÇìÊÑ¹ ÊÂÒÁ »·ØÁÇÑ¹ àÎéÒÊì,RTSP,3 - RTSP,0.67,49.4,PICKUP,21,SPYR-T59,13%,6973
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP002200,ÅÍÇìÊÑ¹ ÊÂÒÁ »·ØÁÇÑ¹ àÎéÒÊì,RTSP,3 - RTSP,0,49.4,PICKUP,21,SPYR-T59,13%,6994
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP001517,¡ÙÃìàÁµì ÊÒ¢ÒÊÂÒÁ¾ÒÃÒ¡Í¹,RTSP,3 - RTSP,0.47,49.87,PICKUP,53,SPYR-T59,33%,7047
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP001517,¡ÙÃìàÁµì ÊÒ¢ÒÊÂÒÁ¾ÒÃÒ¡Í¹,RTSP,3 - RTSP,0,49.87,PICKUP,53,SPYR-T59,33%,7100
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP001831,SMT Siam Paragon FL 4,RTSP,3 - RTSP,0.05,49.92,PICKUP,39,SPYR-T60,24%,7139
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP001831,SMT Siam Paragon FL 4,RTSP,3 - RTSP,0,49.92,PICKUP,39,SPYR-T60,24%,7178
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP000432,à«ç¹·ÃÑÅ ¿Ùé´ ÎÍÅÅì ÊÒ¢Òà«ç¹·ÃÑÅ àÇÔÅ´ì,RTSP,3 - RTSP,0.15,50.08,PICKUP,48,SPYR-T61,30%,7226
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP000432,à«ç¹·ÃÑÅ ¿Ùé´ ÎÍÅÅì ÊÒ¢Òà«ç¹·ÃÑÅ àÇÔÅ´ì,RTSP,3 - RTSP,0,50.08,PICKUP,48,SPYR-T61,30%,7274
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP000009,ºÕ·ÙàÍÊ à«ç¹·ÃÑÅàÇÔÅ´ì,RTSP,3 - RTSP,0.32,50.39,PICKUP,57,SPYR-T61,36%,7331
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP000969,·çÍ»Êìà´ÅÕè ÍÍ¿¿ÔÈà«ç¹·ÃÑÅàÇÔÅ´ì,RTSP,3 - RTSP,0.03,50.42,PICKUP,10,SPYR-T61,6%,7341
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP001960,à¨ÁÒÃì· ºÔê¡«ÕÃÒª´ÓÃÔ ªÑé¹3,RTSP,3 - RTSP,0.17,50.59,PICKUP,57,SPYR-T62,36%,7398
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP000146,ºÔê¡«Õ ÃÒª´ÓÃÔ,RTSP,3 - RTSP,0.05,50.64,PICKUP,35,SPYR-T62,22%,7433
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP005325,ÁÔ¹ÔºÔê¡«Õ ÃÒª´ÓÃÔ,RTSP,3 - RTSP,0.04,50.68,PICKUP,25,SPYR-T62,16%,7458
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP001985,à¨ÁÒÃì· ÊÁÒÃì·â¿¹à«ç¹·ÃÑÅàÇÔÅì´ ªÑé¹ 4,RTSP,3 - RTSP,0.24,50.92,PICKUP,32,SPYR-T62,20%,7490
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP006375,·çÍ»Êìà´ÅÕè ªÔ´ÅÁ 19,RTSP,3 - RTSP,0.53,51.45,PICKUP,54,SPYR-T63,34%,7544
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP003565,âÅµÑÊ â¡à¿Ãª -Im Park ¡ÃØ§à·¾Ï,RTSP,3 - RTSP,2.18,53.64,PICKUP,33,SPYR-T63,21%,7577
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP003565,âÅµÑÊ â¡à¿Ãª -Im Park ¡ÃØ§à·¾Ï,RTSP,3 - RTSP,0,53.64,PICKUP,33,SPYR-T63,21%,7610
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP005298,ÁÔ¹ÔºÔê¡«Õ ·Õ«Õ«Õ ÍÒ¤ÒÃ¾ÅÑº¾ÅÒäªÂ,RTSP,3 - RTSP,1.65,55.29,PICKUP,50,SPYR-T64,31%,7660
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP005298,ÁÔ¹ÔºÔê¡«Õ ·Õ«Õ«Õ ÍÒ¤ÒÃ¾ÅÑº¾ÅÒäªÂ,RTSP,3 - RTSP,0,55.29,PICKUP,50,SPYR-T64,31%,7710
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP002260,âÅµÑÊ äª¹èÒ·ÒÇ¹ì,RTSP,3 - RTSP,0.52,55.8,PICKUP,38,SPYR-T64,24%,7748
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP002260,âÅµÑÊ äª¹èÒ·ÒÇ¹ì,RTSP,3 - RTSP,0,55.8,PICKUP,38,SPYR-T64,24%,7786
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP004825,ÁÔ¹ÔºÔê¡«Õ ·Õ«Õ«ÕàÂÒÇÃÒª,RTSP,3 - RTSP,0.09,55.89,PICKUP,36,SPYR-T65,22%,7822
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP004825,ÁÔ¹ÔºÔê¡«Õ ·Õ«Õ«ÕàÂÒÇÃÒª,RTSP,3 - RTSP,0,55.89,PICKUP,36,SPYR-T65,22%,7858
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP000144,BigC Food Place ´ÔâÍÅ´ìÊÂÒÁ,RTSP,3 - RTSP,1.04,56.93,PICKUP,57,SPYR-T65,36%,7915
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP001020,·çÍ»Êìà´ÅÕè «ÑÊâ¡é ËÅÒ¹ËÅÇ§ (»ÑêÁ¹éÓÁÑ¹),RTSP,3 - RTSP,1.43,58.36,PICKUP,58,SPYR-T66,36%,7973
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP001020,·çÍ»Êìà´ÅÕè «ÑÊâ¡é ËÅÒ¹ËÅÇ§ (»ÑêÁ¹éÓÁÑ¹),RTSP,3 - RTSP,0,58.36,PICKUP,58,SPYR-T66,36%,8031
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP006066,µÑé§ÎÑèÇàÊç§ ºÒ§ÅÓ¾Ù,RTSP,3 - RTSP,1.26,59.62,PICKUP,47,SPYR-T66,29%,8078
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP001581,ÍÔ¹·¹ÔÅ ¡ÃÁÊè§àÊÃÔÁÊË¡Ã³ì,RTSP,3 - RTSP,1.1,60.72,PICKUP,37,SPYR-T67,23%,8115
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP005295,ÁÔ¹ÔºÔê¡«Õ µÅÒ´ÈÃÕÂèÒ¹,RTSP,3 - RTSP,2.02,62.74,PICKUP,11,SPYR-T67,7%,8126
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP004278,â¡à¿Ãª -ÈÃÕÂèÒ¹,RTSP,3 - RTSP,0.27,63.01,PICKUP,41,SPYR-T67,26%,8167
DCSP-SPYR,Central,SPYR,Phayathai road,RTSP003106,âÅµÑÊ â¡à¿Ãª -áÂ¡¾ÔªÑÂ,RTSP,3 - RTSP,0.84,63.85,PICKUP,19,SPYR-T67,12%,8186
DCSP-SPYR,Central,SPYR,Phayathai road,SPYR,Phayathai road,DCSP,HUB,3.63,67.48,RETURN TO HUB,—,—,—,8186
DCSP-SRM1,Central,SRM1,Rama 1,SRM1,Rama 1,DCSP,HUB,0,0,START,—,—,—,0
DCSP-SRM1,Central,SRM1,Rama 1,KE000062,The Parq,SHOP,1 - SHOP,0.99,0.99,PICKUP,123,SRM1-T01,77%,123
DCSP-SRM1,Central,SRM1,Rama 1,KE000211,Khlongtoei,SHOP,1 - SHOP,0.94,1.93,PICKUP,112,SRM1-T02,70%,235
DCSP-SRM1,Central,SRM1,Rama 1,KE000049,K-VILLAGE,SHOP,1 - SHOP,0.28,2.21,PICKUP,91,SRM1-T03,57%,326
DCSP-SRM1,Central,SRM1,Rama 1,KE000017,BTS Phrom Phong,SHOP,1 - SHOP,1.15,3.36,PICKUP,125,SRM1-T04,78%,451
DCSP-SRM1,Central,SRM1,Rama 1,KE000198,SLOM,SHOP,1 - SHOP,3.66,7.02,PICKUP,92,SRM1-T06,57%,543
DCSP-SRM1,Central,SRM1,Rama 1,KE000198,SLOM,SHOP,1 - SHOP,0,7.02,PICKUP,92,SRM1-T06,57%,635
DCSP-SRM1,Central,SRM1,Rama 1,KE000018,BTS Sala Daeng,SHOP,1 - SHOP,0.46,7.48,PICKUP,95,SRM1-T08,59%,730
DCSP-SRM1,Central,SRM1,Rama 1,KE000018,BTS Sala Daeng,SHOP,1 - SHOP,0,7.48,PICKUP,95,SRM1-T08,59%,825
DCSP-SRM1,Central,SRM1,Rama 1,KE000202,Sam Yann Mit town,SHOP,1 - SHOP,0.84,8.32,PICKUP,139,SRM1-T10,87%,964
DCSP-SRM1,Central,SRM1,Rama 1,KE000202,Sam Yann Mit town,SHOP,1 - SHOP,0,8.32,PICKUP,139,SRM1-T10,87%,1103
DCSP-SRM1,Central,SRM1,Rama 1,KE000015,BTS Chongnonsri,SHOP,1 - SHOP,1.33,9.65,PICKUP,115,SRM1-T11,72%,1218
DCSP-SRM1,Central,SRM1,Rama 1,KE000059,Nang Linchi,SHOP,1 - SHOP,2.56,12.21,PICKUP,103,SRM1-T12,64%,1321
DCSP-SRM1,Central,SRM1,Rama 1,PSP000120,âÁà´ÔÃì¹ ÍÔÁàÁ¨,PSP,2 - PSP,3.86,16.07,PICKUP,65,SRM1-T13,41%,1386
DCSP-SRM1,Central,SRM1,Rama 1,RTSP002127,P3679ÅÍÇìÊÑ¹ MEA ¤ÅÍ§àµÂ - Lawson MEA Khlong Toei,RTSP,3 - RTSP,1.73,17.8,PICKUP,17,SRM1-T13,11%,1403
DCSP-SRM1,Central,SRM1,Rama 1,RTSP002190,ÅÍÇìÊÑ¹ ÈÙ¹Âì¡ÒÃ»ÃÐªØÁáËè§ªÒµÔÊÔÃÔ¡ÔµÔì,RTSP,3 - RTSP,0.48,18.28,PICKUP,33,SRM1-T13,21%,1436
DCSP-SRM1,Central,SRM1,Rama 1,RTSP001643,ÍÔ¹·¹ÔÅ ÈÙ¹Âì¡ÒÃ»ÃÐªØÁáËè§ªÒµÔÊÔÃÔ¡ÔµÔì,RTSP,3 - RTSP,0.09,18.37,PICKUP,47,SRM1-T14,29%,1483
DCSP-SRM1,Central,SRM1,Rama 1,RTSP005051,ºÔê¡«ÕÁÔ¹Ô ÈÙ¹ÂìÏÊÔÃÔ¡ÔµÔì,RTSP,3 - RTSP,0.09,18.46,PICKUP,14,SRM1-T14,9%,1497
DCSP-SRM1,Central,SRM1,Rama 1,RTSP002126,P3637ÅÍÇìÊÑ¹ àÈÃÉ°·ÇÕ·ÃÑ¾Âì 1 - Lawson Setthathaweesap 1,RTSP,3 - RTSP,0.35,18.82,PICKUP,44,SRM1-T14,28%,1541
DCSP-SRM1,Central,SRM1,Rama 1,RTSP001440,¿ÒÊ«Ôâ¹ ÊÒ¢Ò ÊØ¢ØÁÇÔ· 24,RTSP,3 - RTSP,0.35,19.17,PICKUP,37,SRM1-T14,23%,1578
DCSP-SRM1,Central,SRM1,Rama 1,RTSP002125,P3465ÅÍÇìÊÑ¹ àÍçÁâ¾ÃÔâÍ - Lawson Emporio,RTSP,3 - RTSP,0.17,19.34,PICKUP,5,SRM1-T14,3%,1583
DCSP-SRM1,Central,SRM1,Rama 1,RTSP004284,â¡à¿Ãª -¾ÃÐÃÒÁ 4,RTSP,3 - RTSP,0.41,19.75,PICKUP,47,SRM1-T15,29%,1630
DCSP-SRM1,Central,SRM1,Rama 1,RTSP001995,à¨ÁÒÃì· âÅµÑÊ¾ÃÐÃÒÁ 4 ªÑé¹ 1,RTSP,3 - RTSP,0.36,20.11,PICKUP,37,SRM1-T15,23%,1667
DCSP-SRM1,Central,SRM1,Rama 1,RTSP004217,âÅµÑÊ Extra -¾ÃÐÃÒÁ 4,RTSP,3 - RTSP,0.08,20.19,PICKUP,41,SRM1-T15,26%,1708
DCSP-SRM1,Central,SRM1,Rama 1,RTSP000261,ºÔê¡«Õ ¾ÃÐÃÒÁ 4,RTSP,3 - RTSP,0.19,20.38,PICKUP,55,SRM1-T16,34%,1763
DCSP-SRM1,Central,SRM1,Rama 1,RTSP001595,ÍÔ¹·¹ÔÅ ¾ÃÐÃÒÁ 4 ÍÒ¤ÒÃÁÒÅÕ¹¹·ì,RTSP,3 - RTSP,0.3,20.69,PICKUP,7,SRM1-T16,4%,1770
DCSP-SRM1,Central,SRM1,Rama 1,RTSP002169,P3623ÅÍÇìÊÑ¹ ÊØ¢ØÁÇÔ· 39 - Sukhumvit 39,RTSP,3 - RTSP,1.5,22.18,PICKUP,35,SRM1-T16,22%,1805
DCSP-SRM1,Central,SRM1,Rama 1,RTSP001518,¡ÙÃìàÁµì ÊÒ¢ÒàÍçÁ¤ÇÍà·ÕÂÃì,RTSP,3 - RTSP,0.23,22.41,PICKUP,39,SRM1-T16,24%,1844
DCSP-SRM1,Central,SRM1,Rama 1,RTSP001075,·çÍ»Êìà´ÅÕè ÊØ¢ØÁÇÔ·35,RTSP,3 - RTSP,0.17,22.59,PICKUP,55,SRM1-T17,34%,1899
DCSP-SRM1,Central,SRM1,Rama 1,RTSP002170,P3635ÅÍÇìÊÑ¹ ÊØ¢ØÁÇÔ· 22 - Sukhumvit 22,RTSP,3 - RTSP,0.38,22.97,PICKUP,16,SRM1-T17,10%,1915
DCSP-SRM1,Central,SRM1,Rama 1,RTSP002163,P3508ÅÍÇìÊÑ¹ ªÒÁÒ ÊØ¢ØÁÇÔ· 16 - Shama Sukumvit 16,RTSP,3 - RTSP,0.43,23.39,PICKUP,54,SRM1-T17,34%,1969
DCSP-SRM1,Central,SRM1,Rama 1,RTSP005266,ÁÔ¹ÔºÔê¡«ÕÇÑ¹áº§¤çÍ¡ ¡ÃØ§à·¾ÁËÒ¹¤Ã,RTSP,3 - RTSP,1.41,24.8,PICKUP,8,SRM1-T17,5%,1977
DCSP-SRM1,Central,SRM1,Rama 1,RTSP005266,ÁÔ¹ÔºÔê¡«ÕÇÑ¹áº§¤çÍ¡ ¡ÃØ§à·¾ÁËÒ¹¤Ã,RTSP,3 - RTSP,0,24.8,PICKUP,8,SRM1-T17,5%,1985
DCSP-SRM1,Central,SRM1,Rama 1,RTSP004299,â¡à¿Ãª -«ÍÂÊÐ¾Ò¹¤Ùè,RTSP,3 - RTSP,0.48,25.28,PICKUP,38,SRM1-T18,24%,2023
DCSP-SRM1,Central,SRM1,Rama 1,RTSP004299,â¡à¿Ãª -«ÍÂÊÐ¾Ò¹¤Ùè,RTSP,3 - RTSP,0,25.28,PICKUP,38,SRM1-T18,24%,2061
DCSP-SRM1,Central,SRM1,Rama 1,RTSP001323,·çÍ»Êìà´ÅÕè á¿Åµ·ËÒÃàÃ×Í·Øè§ÁËÒàÁ¦,RTSP,3 - RTSP,0.67,25.95,PICKUP,49,SRM1-T18,31%,2110
DCSP-SRM1,Central,SRM1,Rama 1,RTSP001323,·çÍ»Êìà´ÅÕè á¿Åµ·ËÒÃàÃ×Í·Øè§ÁËÒàÁ¦,RTSP,3 - RTSP,0,25.95,PICKUP,49,SRM1-T18,31%,2159
DCSP-SRM1,Central,SRM1,Rama 1,RTSP001597,ÍÔ¹·¹ÔÅ ÊÇ¹¾ÅÙ,RTSP,3 - RTSP,0.63,26.58,PICKUP,53,SRM1-T19,33%,2212
DCSP-SRM1,Central,SRM1,Rama 1,RTSP001597,ÍÔ¹·¹ÔÅ ÊÇ¹¾ÅÙ,RTSP,3 - RTSP,0,26.58,PICKUP,53,SRM1-T19,33%,2265
DCSP-SRM1,Central,SRM1,Rama 1,RTSP004688,ÁÔ¹ÔºÔê¡«Õ ÁËÒÇÔ·ÂÒÅÑÂà·¤â¹âÅÂÕÃÒªÁ§¤Å¡ÃØ§à·¾,RTSP,3 - RTSP,0.45,27.03,PICKUP,39,SRM1-T19,24%,2304
DCSP-SRM1,Central,SRM1,Rama 1,RTSP000032,ºÕ·ÙàÍÊ ¹Ò§ÅÔé¹¨Õè,RTSP,3 - RTSP,0.64,27.67,PICKUP,40,SRM1-T19,25%,2344
DCSP-SRM1,Central,SRM1,Rama 1,RTSP001190,·çÍ»Êì à´ÅÕè ·Õ·ÕàÍç¹ ¹Ò§ÅÔé¹¨Õè,RTSP,3 - RTSP,0.44,28.11,PICKUP,13,SRM1-T20,8%,2357
DCSP-SRM1,Central,SRM1,Rama 1,RTSP001563,ÍÔ¹·¹ÔÅ ¶¹¹¨Ñ¹·¹ì,RTSP,3 - RTSP,0.6,28.71,PICKUP,53,SRM1-T20,33%,2410
DCSP-SRM1,Central,SRM1,Rama 1,RTSP001912,à¨ÁÒÃì· JAY IOT CT-Rama III FL 3,RTSP,3 - RTSP,1.03,29.74,PICKUP,39,SRM1-T20,24%,2449
DCSP-SRM1,Central,SRM1,Rama 1,RTSP004223,âÅµÑÊ Hyper -¾ÃÐÃÒÁ 3,RTSP,3 - RTSP,0.39,30.12,PICKUP,35,SRM1-T20,22%,2484
DCSP-SRM1,Central,SRM1,Rama 1,RTSP002144,P3650ÅÍÇìÊÑ¹ «ÑÊâ¡é àÅÕÂº¤ÅÍ§ªèÍ§¹¹·ÃÕ - Lawson Cusco along the Chong Nonsi canal,RTSP,3 - RTSP,0.27,30.4,PICKUP,29,SRM1-T21,18%,2513
DCSP-SRM1,Central,SRM1,Rama 1,RTSP002122,P3685ÅÍÇìÊÑ¹ ä¹·ìºÃÔ´¨ì ä¾ÃìÁ ÊÒ·Ã - Lawson Knightsbridge Prime Sathorn,RTSP,3 - RTSP,2.35,32.75,PICKUP,18,SRM1-T21,11%,2531
DCSP-SRM1,Central,SRM1,Rama 1,RTSP002122,P3685ÅÍÇìÊÑ¹ ä¹·ìºÃÔ´¨ì ä¾ÃìÁ ÊÒ·Ã - Lawson Knightsbridge Prime Sathorn,RTSP,3 - RTSP,0,32.75,PICKUP,18,SRM1-T21,11%,2549
DCSP-SRM1,Central,SRM1,Rama 1,RTSP001600,ÍÔ¹·¹ÔÅ ÍÒ¤ÒÃ¸ÔµÔà¹È ºÒ§ÃÑ¡,RTSP,3 - RTSP,0.4,33.15,PICKUP,6,SRM1-T21,4%,2555
DCSP-SRM1,Central,SRM1,Rama 1,RTSP002203,àÅ¡Ò«Õè ÊÒ¸Ã¸Ò¹Õ,RTSP,3 - RTSP,0.28,33.43,PICKUP,18,SRM1-T21,11%,2573
DCSP-SRM1,Central,SRM1,Rama 1,RTSP000924,«Õà¨ «Ùà»ÍÃìÁÒÃìà¡çµ ÊÕÅÁ,RTSP,3 - RTSP,0.48,33.9,PICKUP,30,SRM1-T21,19%,2603
DCSP-SRM1,Central,SRM1,Rama 1,RTSP001429,¿ÒÊ«Ôâ¹ ÊÒ¢Ò ÊÕÅÁ(ÅÐÅÒÂ·ÃÑ¾Âì),RTSP,3 - RTSP,0.23,34.13,PICKUP,39,SRM1-T21,24%,2642
DCSP-SRM1,Central,SRM1,Rama 1,RTSP004364,ÁÔ¹ÔºÔê¡«Õ «ÍÂ »ÃÐªØÁ ¶¹¹ÊØÃÇ§Èì,RTSP,3 - RTSP,0.44,34.58,PICKUP,11,SRM1-T22,7%,2653
DCSP-SRM1,Central,SRM1,Rama 1,RTSP005971,ÍÍ¿¿ÔÈàÁ· ¨ÔÇàÇÍÃìÃÕèà·Ã¤à«ç¹àµÍÃì,RTSP,3 - RTSP,0.55,35.13,PICKUP,27,SRM1-T22,17%,2680
DCSP-SRM1,Central,SRM1,Rama 1,RTSP001583,ÍÔ¹·¹ÔÅ ÊÒ·Ã 13,RTSP,3 - RTSP,0.63,35.76,PICKUP,55,SRM1-T22,34%,2735
DCSP-SRM1,Central,SRM1,Rama 1,RTSP005982,ÍÍ¿¿ÔÈàÁ· ÂÙä¹àµç´à«ç¹àµÍÃì ÊÕÅÁ,RTSP,3 - RTSP,1.01,36.77,PICKUP,33,SRM1-T22,21%,2768
DCSP-SRM1,Central,SRM1,Rama 1,RTSP000087,ºÕ·ÙàÍÊ ÊÕÅÁ¤ÍÁà¾Åç¡«ì,RTSP,3 - RTSP,0.39,37.16,PICKUP,16,SRM1-T23,10%,2784
DCSP-SRM1,Central,SRM1,Rama 1,RTSP000087,ºÕ·ÙàÍÊ ÊÕÅÁ¤ÍÁà¾Åç¡«ì,RTSP,3 - RTSP,0,37.16,PICKUP,16,SRM1-T23,10%,2800
DCSP-SRM1,Central,SRM1,Rama 1,RTSP002446,âÅµÑÊ «Ø»à»ÍÃì ÁÒÃìà¡çµ SU-¨ÒÁ¨ØÃÕ Êá¤ÇÃì,RTSP,3 - RTSP,0.57,37.73,PICKUP,28,SRM1-T23,18%,2828
DCSP-SRM1,Central,SRM1,Rama 1,RTSP000300,ºÔê¡«Õ ¿Ù´Êì à¾ÅÊ ÊÒÁÂèÒ¹ÁÔµÃ·ÒÇ¹ì,RTSP,3 - RTSP,0.41,38.14,PICKUP,7,SRM1-T23,4%,2835
DCSP-SRM1,Central,SRM1,Rama 1,RTSP000300,ºÔê¡«Õ ¿Ù´Êì à¾ÅÊ ÊÒÁÂèÒ¹ÁÔµÃ·ÒÇ¹ì,RTSP,3 - RTSP,0,38.14,PICKUP,7,SRM1-T23,4%,2842
DCSP-SRM1,Central,SRM1,Rama 1,RTSP001599,ÍÔ¹·¹ÔÅ ÍÒ´ÒÁØÊ àÎéÒÊì (ËÑÇÅÓâ¾§),RTSP,3 - RTSP,1.16,39.3,PICKUP,13,SRM1-T24,8%,2855
DCSP-SRM1,Central,SRM1,Rama 1,RTSP001599,ÍÔ¹·¹ÔÅ ÍÒ´ÒÁØÊ àÎéÒÊì (ËÑÇÅÓâ¾§),RTSP,3 - RTSP,0,39.3,PICKUP,13,SRM1-T24,8%,2868
DCSP-SRM1,Central,SRM1,Rama 1,RTSP001023,·çÍ»Êìà´ÅÕè ÊÇ¹¾ÅÙ(»ÑêÁ¹éÓÁÑ¹),RTSP,3 - RTSP,2.54,41.84,PICKUP,39,SRM1-T24,24%,2907
DCSP-SRM1,Central,SRM1,Rama 1,RTSP001023,·çÍ»Êìà´ÅÕè ÊÇ¹¾ÅÙ(»ÑêÁ¹éÓÁÑ¹),RTSP,3 - RTSP,0,41.84,PICKUP,39,SRM1-T24,24%,2946
DCSP-SRM1,Central,SRM1,Rama 1,RTSP001079,·çÍ»Êìà´ÅÕè ¤ÒÅà·ç¡«ì ÊÒ·Ã «ÍÂ 2 (»ÑêÁ¹éÓÁÑ¹),RTSP,3 - RTSP,0.41,42.25,PICKUP,53,SRM1-T25,33%,2999
